title,year,authors,internalAuthors,externalAuthors
"Active packaging as an opportunity to create package design that reflects the communicational, functional and logistical requirements of food products",2000,Meroni anna;Packaging technology and science  ,Meroni anna;Packaging technology and science  
Conferenza internazionale il foglio tech festival: “l’innovazione guidata dalla idee”.,2018,Bruno davide maria,Bruno davide maria
"Italian design day 2018 stoccolma 1 marzo 2018 - say, do, design... to re-use to save the planet.",2018,Bruno davide maria,Bruno davide maria
Incheon design fair 2007.,2007,Bruno davide maria,Bruno davide maria
﻿planet: the smart city presentazione del progetto a expo 2015,2015,Bruno davide maria,Bruno davide maria
"Identità, innovazione e nuovi equilibri: il progetto di riqualificazione della stazione metropolitana garibaldi a milano",2009,Bruno davide maria,Bruno davide maria
"Adattivo e sostenibile. dalla natura al progetto, tra interazione e mutazione",2018,Nebuloni attilio,Nebuloni attilio
Progetti / projects,2018,Cesare blasi;Gabriella padovano;Nebuloni attilio,Nebuloni attilio,Cesare blasi;Gabriella padovano
Massive codesign,2018,Meroni anna;Selloni daniela;Rossi martina,Meroni anna;Selloni daniela;Rossi martina
Design e territorio: un rapporto in evoluzione,2018,Parente marina,Parente marina
A three-phase matheuristic for the time-effective electric vehicle routing problem with partial recharges.,2017,Bruglieri maurizio;S. mancini;F. pezzella;O. pisacane;S. suraci;Electronic notes in discrete mathematics  ,Bruglieri maurizio;Electronic notes in discrete mathematics  ,S. mancini;F. pezzella;O. pisacane;S. suraci
Didattica e esperienze professionalizzanti: il caso del concorso fsc design award 2015,2018,Parente marina,Parente marina
Heuristic algorithms for the operator-based relocation problem in one-way electric carsharing systems.,2017,Bruglieri maurizio;F. pezzella;O. pisacane;Discrete optimization  ,Bruglieri maurizio;Discrete optimization  ,F. pezzella;O. pisacane
A special vrp arising in the optimization of waste disposal: a real case,2018,Aringhieri roberto;Bruglieri maurizio;Malucelli federico;Nonato maddalena;Transportation science  ,Aringhieri roberto;Bruglieri maurizio;Malucelli federico;Nonato maddalena;Transportation science  
Multidisciplinary design of sharing services,2018,Bruglieri maurizio,Bruglieri maurizio
Effective design and management of shared transport services: new challenges for operational research,2018,Bruglieri maurizio;Research for development  ,Bruglieri maurizio;Research for development  
"Comunicare in movimento. pp.21-24. in comunicare in movimento, communication in motion",2011,Bruno davide maria,Bruno davide maria
"Introduzione. pp.25-66. in comunicare in movimento, communication in motion.",2011,Bruno davide maria,Bruno davide maria
An adaptive large neighborhood search for relocating vehicles in electric carsharing services,Being printed,Bruglieri maurizio;F. pezzella;O. pisacane;Discrete applied mathematics  ,Bruglieri maurizio;Discrete applied mathematics  ,F. pezzella;O. pisacane
Energy and sustainable development,2018,Vezzoli carlo arnaldo;Ceschin fabrizio;Costa fiammetta carla enrica;Richie moalosi;Lilac osanjo;Mugendi k. m’rithaa;Venny nakazibwe et al.,Vezzoli carlo arnaldo;Ceschin fabrizio;Costa fiammetta carla enrica,Richie moalosi;Lilac osanjo;Mugendi k. m’rithaa;Venny nakazibwe et al.
I celti di golasecca,2017,Bruno davide maria,Bruno davide maria
Design for services and place development,2011,Meroni anna,Meroni anna
"D. bruno, metodi",2009,Bruno davide maria,Bruno davide maria
"D. bruno, strumenti",2009,Bruno davide maria,Bruno davide maria
"D. bruno, casi di studio",2009,Bruno davide maria,Bruno davide maria
Muvi5. video and moving image on synesthesia and visual music / muvi5. vídeo e imagen en movimiento sobre sinestesia y música visual,2018,Ricco' dina;De córdoba maría josé,Ricco' dina,De córdoba maría josé
"Visual music: imagining, translating, configuring / visual music:  immaginare, tradurre, configurare",2018,Ricco' dina,Ricco' dina
"Muvi5: geometries, texture, digital materiality / muvi5: geometrías, texture, materialidad digital / muvi5: geometrie, texture, matericità digitale",2018,Ricco' dina;De cordoba m. josé,Ricco' dina,De cordoba m. josé
Plss| point line plane sound / [punto linea superficie suono],2018,Ricco' dina;Balzerano gian luca,Ricco' dina;Balzerano gian luca
Tangibile/intangibile. dialoghi sul design per i territori 02,2017,Parente marina;Lupo eleonora;Sedini carla,Parente marina;Lupo eleonora;Sedini carla
Merloni solutions,2005,Sangiorgi daniela;Design view. magazine della rete nazionale di ricerca sistema design italia  ,Sangiorgi daniela;Design view. magazine della rete nazionale di ricerca sistema design italia  
Agac beghelli,2005,Sangiorgi daniela;Design view. magazine della rete nazionale di ricerca sistema design italia  ,Sangiorgi daniela;Design view. magazine della rete nazionale di ricerca sistema design italia  
Il processo strutturato di delega,2016,Bruno davide maria,Bruno davide maria
Prefazione e introduzione,2016,Bruno davide maria,Bruno davide maria
Gestione di un cantiere complesso,2016,Bruno davide maria,Bruno davide maria
Ceck list dei documenti e degli adempimenti,2016,Bruno davide maria,Bruno davide maria
"La gestione delle risorse, dei cantieri e degli immobili",2016,Massimo bonechi;Bruno davide maria;Masimo cartone,Bruno davide maria,Massimo bonechi;Masimo cartone
Electric vehicle sharing services for smarter cities,2017,Bignami daniele fabrizio;Colorni vitale alberto;Lue' alessandro;Nocerino roberto;Rossi matteo giovanni;Savaresi sergio matteo;Research for development  ,Bignami daniele fabrizio;Colorni vitale alberto;Lue' alessandro;Nocerino roberto;Rossi matteo giovanni;Savaresi sergio matteo;Research for development  
Fundamentals of material design culture,2017,Ferrara maria rita;Design experience  ,Ferrara maria rita;Design experience  
Strumenti e metodi del design strategico per la valorizzazione degli itinerari culturali e dei percorsi tematici transfrontalieri tra italia e svizzera: il caso studio della “via regina”,2018,De paolis roberto,De paolis roberto
"Il design dell’illuminazione: dalla cultura del progetto, al colore, al cad",2018,Rossi maurizio,Rossi maurizio
La crisi globale,2011,Bruno davide maria,Bruno davide maria
Di nuovo un nuovo corso,2011,Bruno davide maria,Bruno davide maria
"Progetti, imprese, finanza e politica: quale orientamento?",2011,Bruno davide maria,Bruno davide maria
Progetto e industria,2011,Bruno davide maria,Bruno davide maria
"Progettualità, istituzioni e società",2011,Bruno davide maria,Bruno davide maria
Progettualità e finanza,2011,Bruno davide maria,Bruno davide maria
Premessa,2011,Bruno davide maria,Bruno davide maria
Requisiti,2009,Bruno davide maria,Bruno davide maria
Introduzione,2009,Bruno davide maria,Bruno davide maria
Fashionabilities. pianificare e gestire i processi di progettazione del prodotto moda,2018,Bertola paola;Colombi chiara;Vacca federica,Bertola paola;Colombi chiara;Vacca federica
Spazio al cibo. il ruolo del design nel progetto dell’alta cucina,2018,Di prete barbara,Di prete barbara
Esplorare le interfacce materiche. le nuove sfide della didattica tra product e interaction design,2018,Ferrara maria rita;G. lorusso,Ferrara maria rita,G. lorusso
Ergonomia (human factors) e design nei sistemi biomedicali,2014,Andreoni giuseppe;Gruppo nazionale di bioingegneria  ,Andreoni giuseppe;Gruppo nazionale di bioingegneria  
“i know that you know how i feel”: behavioral and physiological signals demonstrate emotional attunement while interacting with a computer simulating emotional intelligence,2014,Balzarotti stefania;Piccini luca;Andreoni giuseppe;Ciceri rita;Journal of nonverbal behavior  ,Piccini luca;Andreoni giuseppe;Journal of nonverbal behavior  ,Balzarotti stefania;Ciceri rita
"Wireless mobile communication and healthcare. 6.th international conference, mobihealth 2016 milan, italy, november 14–16, 2016 proceedings.",2017,Perego paolo;Andreoni giuseppe;Rizzo giovanna;Lecture notes of the institute for computer sciences social informatics and telecommunications engineering  ,Perego paolo;Andreoni giuseppe;Rizzo giovanna;Lecture notes of the institute for computer sciences social informatics and telecommunications engineering  
Digital human models for automated ultrasound user interface design,2016,Andreoni giuseppe;Mazzola marco;Atzori tiziana;Vannetti federica;Modi lucia;D’onofrio sara;Forzoni leonardo,Andreoni giuseppe;Mazzola marco,Atzori tiziana;Vannetti federica;Modi lucia;D’onofrio sara;Forzoni leonardo
Sdr uk network. work undertaken,2014,Sangiorgi daniela;Prendiville alison,Sangiorgi daniela,Prendiville alison
Service design research in uk. an overview,2014,Sangiorgi daniela;A. prendiville,Sangiorgi daniela,A. prendiville
Service design practice in uk,2014,Sangiorgi daniela;A. prendiville,Sangiorgi daniela,A. prendiville
Conclusions and recommendations,2014,Sangiorgi daniela;A. prendiville,Sangiorgi daniela,A. prendiville
Appendix 1. service design research uk landscape,2014,Sangiorgi daniela;A. prendiville,Sangiorgi daniela,A. prendiville
Closing the loop project  a research project by the designer francesca pievani about the upgrade of waste material  for sustainable innovation in the fashion sector.,2018,Gaddi rossana,Gaddi rossana
Paesaggi invisibili: identità e alterità,2006,Calabi daniela anna,Calabi daniela anna
Facing digital dystopias: a discussion about responsibility in the design of smart products,2017,Pillan margherita;Varisco laura;Bertolo maresa,Pillan margherita;Varisco laura;Bertolo maresa
Personal digital trails: toward a convenient design of products and services employing digital data,2017,Varisco laura;Pillan margherita;Bertolo maresa,Varisco laura;Pillan margherita;Bertolo maresa
Plug social tv. un esperimento su misura di collaborazione e narrazione di comunità,2018,Ciancia mariana;Galbiati maria luisa;Piredda francesca,Ciancia mariana;Galbiati maria luisa;Piredda francesca
Progettare la comunicazione sociale attraverso sistemi di narrazione. un’esperienza didattica nel segno dell’agire sostenibile.,2018,Galbiati maria luisa,Galbiati maria luisa
Making things is making people: from design for all to design for each,2017,Crippa davide;Invernizzi fiamma colette,Crippa davide;Invernizzi fiamma colette
Sistema infrastrutturale esistente: proposta per un metodo di gestione,2018,Villani paola maria chiara;Ponti marco guido;Annunziata franco;Strade & autostrade  ,Villani paola maria chiara;Ponti marco guido;Strade & autostrade  ,Annunziata franco
Water-related disease control via dam operation: balancing hydropower production and malaria spreading on kariba reservoir,2018,Bianchi paolo redo;Gianelli luca;Castelletti andrea francesco;J. lautze;Bertoni federica,Bianchi paolo redo;Gianelli luca;Castelletti andrea francesco;Bertoni federica,J. lautze
Creativity and expertise. the graphic design of made in italy.,2018,Guida francesco ermanno;Gunetti luciana;Compasses  ,Guida francesco ermanno;Gunetti luciana;Compasses  
"Maglia, punto. quarant'anni di tesori nascosti nell'archivio mf1",2018,Conti giovanni maria,Conti giovanni maria
La ricerca digiknit,2018,Conti giovanni maria,Conti giovanni maria
"Maglia, punto. quarant'anni di tesori nascosti nella storia dell'archivio mf1",2018,Conti giovanni maria;Gaddi rossana;Motta martina,Conti giovanni maria;Gaddi rossana;Motta martina
Qualsiasi illuminazione e' arbitraria,2017,Murano francesco;Luce  ,Murano francesco;Luce  
Apparato e metodo per illuminare oggetti,2017,Murano francesco;Celi manuela,Murano francesco;Celi manuela
Data interfaces,2014,Quaggiotto marco;Progetto grafico  ,Quaggiotto marco;Progetto grafico  
Visual discourses for the territory,2017,Quaggiotto marco,Quaggiotto marco
Traduzione cartografica. discorsi visivi per il racconto del territorio,2016,Quaggiotto marco,Quaggiotto marco
Servizi digitali per il territorio urbano. progettazione integrata per spazi ibridi,2017,Quaggiotto marco,Quaggiotto marco
Social data mining and seasonal influenza forecasts: the fluoutlook platform,2015,Zhang qian;Gioannini corrado;Paolotti daniela;Perra nicola;Perrotta daniela;Quaggiotto marco;Tizzoni michele;Vespignani alessandro;Lecture notes in computer science  ,Quaggiotto marco;Lecture notes in computer science  ,Zhang qian;Gioannini corrado;Paolotti daniela;Perra nicola;Perrotta daniela;Tizzoni michele;Vespignani alessandro
Augmented spaces. maps and convergent devices for the experiential representation of human territories,2011,Quaggiotto marco,Quaggiotto marco
Images of knowledge. interfaces for knowledge access in an epistemic transition,2010,Quaggiotto marco;Ceur workshop proceedings  ,Quaggiotto marco;Ceur workshop proceedings  
A new atlas for abstract spaces: visual tools for the exploration of complex contexts,2010,Quaggiotto marco,Quaggiotto marco
Disegno e complessità. verso nuovo scenari di disegno di progetto.,2017,Rossi michela;Buratti giorgio,Rossi michela;Buratti giorgio
